altitude,cadence,combined_pedal_smoothness,distance,enhanced_altitude,enhanced_speed,gps_accuracy,grade,heart_rate,left_right_balance,left_torque_effectiveness,position_lat,position_long,power,right_torque_effectiveness,speed,temperature,timestamp
20,58,22.5,19657.75,20,5.019,4,0,107,51,71.5,-451343642,1729965663,105,72,5.019,19,13-12-2019 02:42
20,58,20,19662.87,20,4.95,4,0,108,50,70.5,-451343497,1729966333,93,67.5,4.95,19,13-12-2019 02:42
20,59,20.5,19668.55,20,5.295,4,0,108,51,63.5,-451343324,1729967070,79,68,5.295,19,13-12-2019 02:42
20,60,21,19674.13,20,5.084,4,0,108,53,60,-451343089,1729967764,78,68.5,5.084,19,13-12-2019 02:42
20,61,19,19679.73,20,5.128,4,0,108,54,60.5,-451342826,1729968446,72,64,5.128,19,13-12-2019 02:42
20,63,16,19684.89,20,5.354,4,0,108,54,60,-451342625,1729969099,60,55.5,5.354,19,13-12-2019 02:42
20,64,16.5,19690.09,20,5.462,4,0,108,53,51,-451342448,1729969766,64,54,5.462,19,13-12-2019 02:42
20,49,16,19697.51,20,5.846,4,0,107,51,49,-451342301,1729970751,48,53.5,5.846,19,13-12-2019 02:42
20,33,16,19704.23,20,6.641,4,0,106,49,47,-451342238,1729971656,31,53.5,6.641,19,13-12-2019 02:42
20,17,15.5,19714.34,20,9.526,4,0,105,47,45.5,-451341997,1729972992,13,53,9.526,19,13-12-2019 02:42
20,1,15.5,19725.73,20,10.517,4,0,104,45,44,-451341709,1729974491,42,53,10.517,19,13-12-2019 02:42
20,18,16,19735.49,20,9.89,3,0,104,13,33.5,-451341508,1729975788,72,58,9.89,19,13-12-2019 02:42
20,23,16,19743.06,20,8.182,3,0,103,70,30.5,-451341415,1729976806,150,59.5,8.182,19,13-12-2019 02:42
20,38,19,19750.1,20,7.293,3,0,102,76,55.5,-451341270,1729977743,188,67.5,7.293,19,13-12-2019 02:42
20,60,22.5,19756.35,20,6.511,3,0,102,53,83,-451341126,1729978568,191,76.5,6.511,19,13-12-2019 02:42
20,60,22.5,19762.55,20,6.275,3,0,102,49,80.5,-451341038,1729979401,213,76.5,6.275,19,13-12-2019 02:42
20.4,60,22.5,19768.46,20.4,6.009,3,0,102,52,80.5,-451340978,1729980199,224,76.5,6.009,19,13-12-2019 02:42
21,59,24.5,19774.44,21,6.043,3,0,102,52,84.5,-451340915,1729981005,214,79.5,6.043,19,13-12-2019 02:42
21,59,27,19780.45,21,6.019,3,0,103,50,88.5,-451340835,1729981813,192,84.5,6.019,19,13-12-2019 02:42
21,60,26.5,19786.25,21,5.881,3,0,104,49,87,-451340783,1729982594,182,89,5.881,19,13-12-2019 02:42
21.2,58,26.5,19791.68,21.2,5.488,2,0,106,53,85,-451340863,1729983317,184,85,5.488,19,13-12-2019 02:42
22,55,25,19796.68,22,5.152,2,0,107,50,84.5,-451341051,1729983952,173,81.5,5.152,19,13-12-2019 02:42
22,52,25,19801.68,22,5.002,2,0,107,51,86,-451341211,1729984598,173,83,5.002,19,13-12-2019 02:42
22,51,25.5,19806.38,22,4.763,2,0,108,54,89.5,-451341360,1729985207,183,88,4.763,19,13-12-2019 02:42
22,51,25,19811.44,22,5.03,2,0,108,52,91.5,-451341496,1729985870,179,86,5.03,18,13-12-2019 02:42
22,52,25,19817.04,22,5.544,2,0,108,53,89.5,-451341697,1729986586,169,87,5.544,18,13-12-2019 02:42
22,54,26.5,19822.41,22,5.868,2,0,109,52,86.5,-451341897,1729987268,151,87,5.868,18,13-12-2019 02:43
22,56,25.5,19829.09,22,6.017,2,0,109,50,84,-451342165,1729988107,128,84.5,6.017,18,13-12-2019 02:43
22,60,24.5,19835.24,22,6.002,2,0,109,49,83,-451342422,1729988875,109,83,6.002,18,13-12-2019 02:43
22,61,20.5,19842.02,22,6.629,2,0,109,49,74.5,-451342710,1729989719,120,71,6.629,18,13-12-2019 02:43
22,63,19.5,19848.54,22,6.559,2,0,110,54,72,-451342986,1729990531,149,67.5,6.559,18,13-12-2019 02:43
22,64,20,19855.07,22,6.569,2,0,110,53,78.5,-451343255,1729991350,178,70,6.569,18,13-12-2019 02:43
22,64,20,19861.88,22,6.537,2,0,111,53,80.5,-451343507,1729992215,192,70.5,6.537,18,13-12-2019 02:43
22,64,21,19868.51,22,6.508,2,0,111,53,82,-451343702,1729993079,204,73,6.508,18,13-12-2019 02:43
22,64,24,19875,22,6.463,2,0.02,112,53,86.5,-451343868,1729993933,227,81.5,6.463,18,13-12-2019 02:43
22,63,24,19881.43,22,6.302,2,0.08,112,51,89.5,-451344013,1729994785,241,81.5,6.302,18,13-12-2019 02:43
22.8,63,24,19887.7,22.8,6.114,2,0.14,113,51,90,-451344183,1729995607,248,81.5,6.114,18,13-12-2019 02:43
23,62,24,19893.65,23,5.999,2,0.2,113,50,90,-451344379,1729996374,267,81.5,5.999,18,13-12-2019 02:43
23,62,24.5,19900.18,23,6.089,2,0.26,114,50,91,-451344614,1729997207,292,84.5,6.089,18,13-12-2019 02:43
23,60,28,19906.13,23,5.994,2,0.33,114,50,96,-451344794,1729997981,335,97,5.994,18,13-12-2019 02:43
23,59,26.5,19912.49,23,5.929,2,0.59,115,52,97,-451345004,1729998802,353,96,5.929,18,13-12-2019 02:43
23.4,59,26.5,19918.36,23.4,5.705,2,1.31,116,52,97,-451345196,1729999559,333,96.5,5.705,18,13-12-2019 02:43
24,58,28,19924.03,24,5.678,2,2.04,117,50,98,-451345370,1730000296,329,99,5.678,18,13-12-2019 02:43
24,56,27.5,19929.57,24,5.638,2,2.76,118,52,97.5,-451345521,1730001022,347,98,5.638,18,13-12-2019 02:43
24.2,55,28,19935.3,24.2,5.533,2,3.48,118,49,96.5,-451345661,1730001778,329,96.5,5.533,18,13-12-2019 02:43
25,55,26.5,19940.91,25,5.538,2,4.01,119,51,97,-451345791,1730002520,325,96,5.538,18,13-12-2019 02:43
25,54,25.5,19946.34,25,5.541,2,4.1,120,52,96,-451345894,1730003244,273,95,5.541,18,13-12-2019 02:43
25,54,26,19951.87,25,5.528,2,4.2,121,49,93,-451346013,1730003978,210,94,5.528,18,13-12-2019 02:43
25,54,27,19957.34,25,5.527,2,4.29,121,45,89.5,-451346122,1730004706,190,92,5.527,18,13-12-2019 02:43
25,54,27,19962.95,25,5.569,2,4.39,121,50,89.5,-451346193,1730005461,201,92,5.569,18,13-12-2019 02:43
25.6,54,26.5,19968.59,25.6,5.657,2,4.4,122,50,91.5,-451346243,1730006222,299,90,5.657,18,13-12-2019 02:43
26,54,25.5,19974.3,26,5.709,2,4.22,123,50,95,-451346331,1730006988,323,87.5,5.709,18,13-12-2019 02:43
26,55,25.5,19979.98,26,5.577,2,4.04,123,50,96,-451346436,1730007745,306,90.5,5.577,18,13-12-2019 02:43
26,56,25.5,19985.54,26,5.385,2,3.86,124,48,93.5,-451346501,1730008495,285,90.5,5.385,18,13-12-2019 02:43
26.4,55,26,19990.78,26.4,5.07,2,3.69,125,49,92.5,-451346581,1730009198,261,92,5.07,18,13-12-2019 02:43
27,55,26.5,19995.54,27,4.736,2,3.68,126,50,92,-451346664,1730009834,237,93.5,4.736,18,13-12-2019 02:43
27,53,26.5,20000.13,27,4.542,2,4.08,127,50,90.5,-451346767,1730010443,195,93.5,4.542,18,13-12-2019 02:43
27,49,26.5,20004.84,27,4.816,2,4.47,127,48,88.5,-451346894,1730011061,147,92,4.816,18,13-12-2019 02:43
28,46,25.5,20009.83,28,5.083,2,4.87,128,50,87.5,-451347045,1730011709,130,92.5,5.083,18,13-12-2019 02:43
28,46,25.5,20014.91,28,5.13,2,5.27,129,52,87.5,-451347172,1730012378,109,92.5,5.13,18,13-12-2019 02:43
28,47,23.5,20020.34,28,5.14,2,5.29,129,50,79.5,-451347337,1730013083,93,86,5.14,18,13-12-2019 02:43
28,49,22.5,20025.64,28,5.477,2,4.48,130,51,74.5,-451347503,1730013771,86,82,5.477,18,13-12-2019 02:43
28,51,21.5,20030.91,28,5.625,2,3.66,130,54,73.5,-451347698,1730014441,87,78.5,5.625,18,13-12-2019 02:43
28,53,18.5,20036.57,28,5.749,2,2.85,130,51,68.5,-451347919,1730015155,85,65.5,5.749,18,13-12-2019 02:43
28,55,18.5,20042.75,28,5.847,2,2.04,130,55,69,-451348170,1730015930,79,65.5,5.847,18,13-12-2019 02:43
28,56,18.5,20048.41,28,5.969,2,1.37,130,56,69,-451348407,1730016637,100,65.5,5.969,18,13-12-2019 02:43
28,57,18.5,20053.36,28,6.048,2,1.08,130,57,69,-451348635,1730017243,116,65.5,6.048,18,13-12-2019 02:43
28,58,16.5,20060.65,28,6.046,2,0.79,130,57,67,-451348924,1730018162,134,59.5,6.046,18,13-12-2019 02:43
28,59,18,20066.53,28,5.977,2,0.5,130,58,74,-451349160,1730018901,121,64.5,5.977,18,13-12-2019 02:43
28,59,18.5,20072.57,28,5.72,2,0.21,129,50,70,-451349432,1730019643,92,65.5,5.72,18,13-12-2019 02:43
29,58,19.5,20078.35,29,5.536,2,0,129,47,65.5,-451349713,1730020339,78,69,5.536,18,13-12-2019 02:43
29,50,20,20083.52,29,5.49,2,0,129,47,63,-451350025,1730020919,68,69.5,5.49,18,13-12-2019 02:43
29,37,18.5,20088.82,29,5.592,2,0,129,47,62.5,-451350394,1730021462,50,66,5.592,18,13-12-2019 02:43
28.2,23,17.5,20094.88,28.2,6.41,2,0,128,47,62,-451350906,1730021965,32,62.5,6.41,18,13-12-2019 02:43
28,10,16,20101.6,28,6.988,2,0,128,48,61.5,-451351529,1730022426,14,58.5,6.988,18,13-12-2019 02:43
28,0,15,20108.95,28,7.571,2,0,127,48,61,-451352201,1730022947,0,56,7.571,18,13-12-2019 02:43
27.4,0,15,20116.85,27.4,7.977,2,-0.09,126,48,61,-451352895,1730023565,0,56,7.977,18,13-12-2019 02:43
27,0,15,20124.98,27,8.185,2,-0.4,126,48,61,-451353612,1730024193,0,56,8.185,18,13-12-2019 02:43
27,0,15,20133.01,27,8,2,-0.71,125,48,61,-451354286,1730024872,0,56,8,18,13-12-2019 02:43
27,0,15,20141.04,27,8.119,2,-1.02,124,48,61,-451354926,1730025598,0,56,8.119,18,13-12-2019 02:43
26.8,0,15,20149.13,26.8,7.942,2,-1.34,123,49,61,-451355439,1730026476,0,56,7.942,18,13-12-2019 02:43
26,0,15,20157.08,26,7.751,2,-1.48,122,49,61,-451355793,1730027455,3,56,7.751,18,13-12-2019 02:43
26,1,14.5,20164.75,26,7.558,2,-1.22,122,50,61,-451356031,1730028449,72,54,7.558,18,13-12-2019 02:43
27,30,2.5,20172.27,27,7.408,2,-0.97,121,80,65.5,-451356205,1730029444,90,9,7.408,19,13-12-2019 02:43
27,60,11,20179.61,27,7.144,2,-0.71,120,86,66.5,-451356358,1730030420,95,38,7.144,19,13-12-2019 02:43
27,72,17,20186.79,27,6.965,2,-0.45,119,84,66.5,-451356488,1730031379,86,59,6.965,19,13-12-2019 02:43
27,69,16.5,20193.63,27,6.753,2,-0.19,118,56,66,-451356572,1730032299,98,57.5,6.753,19,13-12-2019 02:44
27,68,14.5,20200.29,27,6.509,2,0.05,117,54,63.5,-451356592,1730033201,113,52.5,6.509,19,13-12-2019 02:44
27,67,14.5,20206.82,27,6.486,2,0.25,117,55,63.5,-451356517,1730034078,155,52.5,6.486,19,13-12-2019 02:44
27,65,17,20213.3,27,6.417,2,0.45,117,55,76,-451356320,1730034918,187,58.5,6.417,19,13-12-2019 02:44
27,63,20.5,20219.82,27,6.364,2,0.64,117,53,84,-451356043,1730035729,196,69.5,6.364,19,13-12-2019 02:44
27.2,62,23.5,20226.03,27.2,6.226,2,0.84,117,50,86,-451355716,1730036462,182,79.5,6.226,19,13-12-2019 02:44
28,61,23.5,20232.06,28,6.109,2,1.03,117,50,86,-451355333,1730037117,157,79.5,6.109,19,13-12-2019 02:44
28,60,23.5,20238.14,28,6.156,2,1.21,117,50,86,-451354859,1730037681,175,79.5,6.156,19,13-12-2019 02:44
28,60,23.5,20244.21,28,6.24,2,1.34,116,50,86,-451354318,1730038138,194,79.5,6.24,19,13-12-2019 02:44
28,60,24,20250.73,28,6.271,2,1.47,116,50,86,-451353691,1730038533,190,81,6.271,19,13-12-2019 02:44
28,61,25,20257.09,28,6.298,2,1.6,115,51,86.5,-451353051,1730038830,187,86,6.298,19,13-12-2019 02:44
28,61,24,20263.5,28,6.316,2,1.73,115,53,87.5,-451352384,1730039042,173,82.5,6.316,19,13-12-2019 02:44
28,62,25,20269.88,28,6.321,2,1.83,114,52,86,-451351714,1730039216,170,84.5,6.321,19,13-12-2019 02:44
28.6,62,25.5,20276.19,28.6,6.301,2,1.86,114,51,85.5,-451351037,1730039284,163,86,6.301,19,13-12-2019 02:44
29,62,24.5,20282.53,29,6.259,2,1.89,114,53,85,-451350357,1730039312,158,82.5,6.259,19,13-12-2019 02:44
29,61,22,20288.76,29,6.131,2,1.92,114,55,83,-451349687,1730039318,160,74,6.131,19,13-12-2019 02:44
29,61,23,20294.82,29,6.007,2,1.95,114,52,84,-451349037,1730039355,152,77.5,6.007,19,13-12-2019 02:44
29,60,24,20300.9,29,5.903,2,1.95,114,53,82.5,-451348391,1730039469,148,78.5,5.903,19,13-12-2019 02:44
29,59,24.5,20306.75,29,5.903,2,1.88,115,54,81,-451347786,1730039683,132,78.5,5.903,19,13-12-2019 02:44
29,58,24.5,20312.42,29,5.941,2,1.8,115,51,81,-451347215,1730039952,132,78.5,5.941,19,13-12-2019 02:44
29,58,22,20318.29,29,5.986,2,1.72,115,50,80,-451346650,1730040302,136,75.5,5.986,19,13-12-2019 02:44
29,58,21.5,20324.46,29,5.91,2,1.64,115,50,79.5,-451346077,1730040722,139,75,5.91,19,13-12-2019 02:44
29,58,22,20330.5,29,5.776,2,1.56,116,50,80.5,-451345514,1730041129,142,76,5.776,19,13-12-2019 02:44
29.8,58,22.5,20336.09,29.8,5.481,2,1.5,116,50,79.5,-451344985,1730041491,137,75.5,5.481,19,13-12-2019 02:44
30,58,22,20341.38,30,5.151,2,1.46,116,52,78,-451344476,1730041810,127,74,5.151,19,13-12-2019 02:44
30,56,22,20346.62,30,4.975,2,1.43,117,53,77.5,-451343978,1730042139,119,74,4.975,19,13-12-2019 02:44
30,55,22,20351.68,30,5.184,2,1.4,116,51,76.5,-451343523,1730042514,110,74,5.184,19,13-12-2019 02:44
30,48,21.5,20356.84,30,5.489,2,1.37,116,50,75,-451343118,1730042987,93,73.5,5.489,19,13-12-2019 02:44
30,37,21,20362.86,30,6.051,2,1.33,116,50,73.5,-451342703,1730043614,72,73,6.051,19,13-12-2019 02:44
30,26,20.5,20369.12,30,6.664,2,1.08,115,50,72,-451342281,1730044273,51,72,6.664,19,13-12-2019 02:44
29.8,15,20,20376.28,29.8,7.345,2,0.21,115,50,70.5,-451341826,1730045056,30,71.5,7.345,19,13-12-2019 02:44
29,4,19.5,20384.23,29,7.87,2,-0.65,115,50,68.5,-451341339,1730045941,9,71,7.87,19,13-12-2019 02:44
29,0,19.5,20392.38,29,8.413,2,-1.52,114,50,68,-451340844,1730046851,0,70.5,8.413,19,13-12-2019 02:44
28,0,19.5,20401.1,28,8.897,2,-2.38,114,50,68,-451340339,1730047847,0,70.5,8.897,19,13-12-2019 02:44
28,0,19.5,20410.2,28,9.177,2,-3.25,112,50,68,-451339856,1730048919,0,70.5,9.177,19,13-12-2019 02:44
27.2,0,19.5,20419.68,27.2,9.457,2,-3.88,111,50,68,-451339365,1730050045,0,70.5,9.457,19,13-12-2019 02:44
27,0,19.5,20429.16,27,9.399,2,-3.86,109,50,68,-451338899,1730051187,0,70.5,9.399,19,13-12-2019 02:44
27,0,19.5,20438.61,27,9.35,2,-3.83,107,50,68,-451338430,1730052323,0,70.5,9.35,19,13-12-2019 02:44
26.4,0,19.5,20447.96,26.4,9.277,2,-3.8,106,50,68,-451337966,1730053447,0,70.5,9.277,19,13-12-2019 02:44
26,0,19.5,20457.19,26,9.133,2,-3.77,105,50,68,-451337526,1730054568,0,70.5,9.133,19,13-12-2019 02:44
26,0,19.5,20466.36,26,9.034,2,-3.74,105,50,68,-451337082,1730055677,0,70.5,9.034,19,13-12-2019 02:44
26,0,19.5,20475.4,26,8.793,2,-3.69,105,50,68,-451336625,1730056759,0,70.5,8.793,19,13-12-2019 02:44
25.8,0,19.5,20484.2,25.8,8.631,2,-3.58,105,50,68,-451336163,1730057798,0,70.5,8.631,19,13-12-2019 02:44
25,0,19.5,20492.82,25,8.335,2,-3.47,105,50,68,-451335678,1730058794,0,70.5,8.335,19,13-12-2019 02:44
25,0,19.5,20501.26,25,8.328,2,-3.36,104,50,68,-451335173,1730059744,0,70.5,8.328,19,13-12-2019 02:44
25,0,19.5,20510.05,25,9.245,2,-3.25,103,50,68,-451334670,1730060753,0,70.5,9.245,19,13-12-2019 02:44
24.2,0,19.5,20519.49,24.2,9.742,2,-3.14,103,50,68,-451334194,1730061881,0,70.5,9.742,19,13-12-2019 02:44
24,0,19.5,20529.22,24,9.838,2,-3.12,102,50,68,-451333747,1730063072,0,70.5,9.838,19,13-12-2019 02:44
23.2,0,19.5,20539.25,23.2,9.978,2,-3.37,100,50,68,-451333367,1730064343,0,70.5,9.978,19,13-12-2019 02:44
23,0,19.5,20549.67,23,10.262,2,-3.62,99,50,68,-451332984,1730065670,0,70.5,10.262,19,13-12-2019 02:44
22.4,0,19.5,20560.66,22.4,9.762,3,-3.87,98,50,68,-451332603,1730067079,0,70.5,9.762,19,13-12-2019 02:44
22,0,19.5,20570.63,22,8.666,3,-4.11,97,50,68,-451332293,1730068374,0,70.5,8.666,19,13-12-2019 02:44
22,0,19.5,20579.26,22,8.829,3,-4.08,96,50,68,-451332060,1730069505,0,70.5,8.829,19,13-12-2019 02:44
22,0,19.5,20589.12,22,8.934,3,-3.22,95,50,68,-451331861,1730070816,0,70.5,8.934,19,13-12-2019 02:44
22,0,19.5,20598.87,22,8.928,3,-2.36,93,50,68,-451331714,1730072125,0,70.5,8.928,19,13-12-2019 02:44
22,0,19.5,20607.97,22,8.378,3,-1.5,92,50,68,-451331622,1730073351,81,70.5,8.378,19,13-12-2019 02:44
22,81,19.5,20616.25,22,7.685,3,-0.64,91,50,69.5,-451331663,1730074465,216,70.5,7.685,19,13-12-2019 02:44
22,80,19,20624.09,22,7.222,2,0.09,90,52,81,-451331841,1730075503,242,69.5,7.222,19,13-12-2019 02:44
22.8,77,19,20631.4,22.8,7.009,2,0.44,89,52,81,-451331966,1730076482,261,69.5,7.009,19,13-12-2019 02:44
23,74,19,20638.8,23,7.159,2,0.8,89,52,81,-451332121,1730077465,282,69.5,7.159,19,13-12-2019 02:44
23,72,24.5,20646.16,23,7.06,2,1.15,90,51,89.5,-451332328,1730078427,298,83.5,7.06,19,13-12-2019 02:45
23.6,71,27,20653.12,23.6,6.878,2,1.5,92,51,93,-451332547,1730079328,291,89.5,6.878,19,13-12-2019 02:45
24,71,27.5,20660.12,24,6.866,2,1.85,93,51,92.5,-451332760,1730080238,278,90.5,6.866,19,13-12-2019 02:45
24,70,29,20666.89,24,6.819,2,2.25,95,51,91.5,-451332946,1730081125,272,92.5,6.819,19,13-12-2019 02:45
24.4,69,29,20673.43,24.4,6.629,2,2.75,97,52,93.5,-451333099,1730081990,260,92.5,6.629,19,13-12-2019 02:45
25,67,28,20679.79,25,6.439,2,3.25,100,51,93,-451333244,1730082832,250,91,6.439,19,13-12-2019 02:45
25,64,27,20685.9,25,6.013,2,3.75,103,51,91.5,-451333409,1730083633,241,90,6.013,19,13-12-2019 02:45
25.2,61,27.5,20691.62,25.2,5.489,2,4.25,106,51,91,-451333594,1730084373,230,91,5.489,19,13-12-2019 02:45
26,59,27.5,20697.09,26,5.356,2,4.58,109,52,91,-451333808,1730085063,216,91,5.356,19,13-12-2019 02:45
26,57,27,20702.66,26,5.492,2,4.41,110,52,89,-451334062,1730085745,177,90,5.492,19,13-12-2019 02:45
26,56,26,20708.26,26,5.287,2,4.25,111,52,84,-451334332,1730086424,134,87.5,5.287,19,13-12-2019 02:45
26,56,24.5,20713.78,26,5.381,2,4.08,111,53,78.5,-451334662,1730087042,110,83.5,5.381,19,13-12-2019 02:45
26,57,20.5,20719.56,26,5.863,2,3.92,112,53,74,-451335061,1730087642,109,74,5.863,19,13-12-2019 02:45
26,57,20,20725.39,26,5.834,2,3.61,112,55,73,-451335450,1730088260,110,67.5,5.834,19,13-12-2019 02:45
26,58,20,20731.29,26,5.799,2,2.85,112,55,73,-451335804,1730088924,106,67,5.799,19,13-12-2019 02:45
26,59,19,20737.21,26,5.945,2,2.09,112,55,71,-451336151,1730089596,105,65.5,5.945,19,13-12-2019 02:45
26,60,18,20743.43,26,6.261,2,1.33,112,55,69.5,-451336545,1730090277,104,63.5,6.261,19,13-12-2019 02:45
26,62,18,20750.02,26,6.695,2,0.57,113,55,70.5,-451336992,1730090969,100,61,6.695,19,13-12-2019 02:45
26,64,18.5,20756.88,26,6.732,2,0,113,55,70.5,-451337464,1730091683,75,63.5,6.732,19,13-12-2019 02:45
26,65,18.5,20763.82,26,6.658,2,0,113,54,70.5,-451337913,1730092435,67,63.5,6.658,20,13-12-2019 02:45
26,65,16,20770.78,26,6.771,2,0,113,55,63.5,-451338349,1730093202,68,54.5,6.771,20,13-12-2019 02:45
26,66,13.5,20777.67,26,6.793,2,0,112,55,57.5,-451338766,1730093972,69,47,6.793,20,13-12-2019 02:45
26,66,14,20784.43,26,6.869,2,0,112,54,58,-451339180,1730094726,67,49.5,6.869,20,13-12-2019 02:45
26,66,14,20791.33,26,6.873,2,0,112,56,57.5,-451339587,1730095508,73,49.5,6.873,20,13-12-2019 02:45
26,66,14,20798.16,26,6.765,2,0,112,55,57,-451339975,1730096291,78,49.5,6.765,20,13-12-2019 02:45
26,66,14,20804.99,26,6.662,2,0,111,53,57,-451340399,1730097048,75,50.5,6.662,20,13-12-2019 02:45
26,67,14.5,20811.84,26,6.977,2,0,111,53,57,-451340829,1730097801,63,52.5,6.977,20,13-12-2019 02:45
26,68,14.5,20819.12,26,7.028,2,0,111,55,57,-451341269,1730098617,62,52.5,7.028,20,13-12-2019 02:45
26,69,12,20826.38,26,7.098,2,0,111,54,55.5,-451341697,1730099440,61,45,7.098,20,13-12-2019 02:45
26,69,11.5,20833.62,26,7.135,2,0,110,53,52.5,-451342127,1730100258,54,42.5,7.135,20,13-12-2019 02:45
26,69,11.5,20840.78,26,7.193,2,0,110,52,50,-451342539,1730101077,51,42.5,7.193,20,13-12-2019 02:45
26,70,11.5,20847.95,26,7.182,2,0,110,51,50,-451342957,1730101894,60,42,7.182,20,13-12-2019 02:45
26,70,10.5,20855.17,26,7.188,2,0,110,51,51.5,-451343372,1730102720,70,38,7.188,20,13-12-2019 02:45
26,70,10.5,20862.47,26,7.188,2,0,109,48,51,-451343778,1730103567,78,38,7.188,20,13-12-2019 02:45
26,70,12,20869.8,26,7.175,2,0,109,51,53.5,-451344189,1730104414,75,44.5,7.175,20,13-12-2019 02:45
26,70,15,20877,26,7.168,2,0,109,57,57,-451344585,1730105252,69,53,7.168,20,13-12-2019 02:45
26,70,12.5,20884.33,26,7.175,2,0,108,57,55.5,-451344980,1730106113,66,45,7.175,20,13-12-2019 02:45
26,70,11,20891.5,26,7.173,2,0,108,54,57,-451345355,1730106962,65,41.5,7.173,20,13-12-2019 02:45
26,70,11,20898.67,26,7.127,2,0,107,53,57,-451345727,1730107811,52,41.5,7.127,20,13-12-2019 02:45
26,70,11,20905.75,26,7.056,2,0,107,54,52,-451346092,1730108654,50,41.5,7.056,20,13-12-2019 02:45
26,69,11,20912.96,26,7.039,2,0,106,56,48,-451346471,1730109507,45,41.5,7.039,20,13-12-2019 02:45
26,69,9,20920.01,26,6.943,2,0,106,56,44.5,-451346842,1730110340,35,34,6.943,20,13-12-2019 02:45
26,56,9,20926.99,26,6.902,2,0,106,54,42.5,-451347197,1730111172,28,33.5,6.902,20,13-12-2019 02:45
25.8,42,9,20934.01,25.8,6.712,2,0,106,52,40,-451347547,1730112016,21,33.5,6.712,20,13-12-2019 02:45
25,29,9,20940.79,25,6.487,2,0,105,50,38,-451347871,1730112838,14,33.5,6.487,20,13-12-2019 02:45
25,15,9,20947.5,25,6.124,2,0,105,48,36,-451348167,1730113667,7,33.5,6.124,20,13-12-2019 02:45
25,1,9,20953.68,25,5.944,2,0,104,46,33.5,-451348420,1730114442,0,33.5,5.944,20,13-12-2019 02:45
25,0,9,20959.74,25,5.898,2,0,103,44,33.5,-451348647,1730115212,0,33.5,5.898,20,13-12-2019 02:45
25,11,8.5,20965.61,25,5.828,2,0,102,36,34,-451348844,1730115967,24,31.5,5.828,20,13-12-2019 02:45
25,35,7.5,20971.49,25,5.851,2,0,100,20,35,-451349029,1730116729,45,27.5,5.851,20,13-12-2019 02:45
25,59,6.5,20977.41,25,5.866,2,0,99,5,36.5,-451349178,1730117509,67,23.5,5.866,20,13-12-2019 02:45
25,58,6,20983.35,25,5.894,2,0,97,33,37.5,-451349288,1730118302,42,22,5.894,20,13-12-2019 02:45
25,57,14.5,20989.3,25,5.916,2,0,96,41,38.5,-451349356,1730119102,26,50.5,5.916,20,13-12-2019 02:45
25,47,15.5,20995.35,25,5.904,2,0,96,42,36.5,-451349390,1730119921,18,55,5.904,20,13-12-2019 02:45
25,31,13.5,21001.24,25,5.842,2,0,96,41,33.5,-451349404,1730120719,12,48,5.842,20,13-12-2019 02:45
25,16,11.5,21006.95,25,5.833,2,0,97,41,30,-451349404,1730121493,6,41,5.833,20,13-12-2019 02:45
25,1,9.5,21012.65,25,5.633,2,0,98,41,26.5,-451349387,1730122264,0,34,5.633,20,13-12-2019 02:45
25,0,9.5,21018.15,25,5.569,2,0,99,40,26.5,-451349315,1730123005,0,33.5,5.569,20,13-12-2019 02:45
25,0,9.5,21023.73,25,5.537,2,0,100,40,26.5,-451349217,1730123750,0,33.5,5.537,20,13-12-2019 02:45
25,0,9.5,21029.16,25,5.411,2,0,100,40,26.5,-451349107,1730124473,0,33.5,5.411,20,13-12-2019 02:45
25,0,9.5,21034.64,25,5.467,2,0,99,39,26.5,-451348962,1730125193,0,33.5,5.467,20,13-12-2019 02:46
25,0,9.5,21040.23,25,5.618,2,0,98,39,26.5,-451348796,1730125920,61,33.5,5.618,20,13-12-2019 02:46
25,32,7,21045.93,25,5.721,2,0,97,37,48.5,-451348611,1730126657,99,26.5,5.721,20,13-12-2019 02:46
25,48,12.5,21051.65,25,5.709,2,0,96,45,63,-451348401,1730127385,82,47,5.709,20,13-12-2019 02:46
25,56,19.5,21057.38,25,5.673,2,0,94,54,72,-451348158,1730128097,28,72.5,5.673,20,13-12-2019 02:46
25,56,19.5,21063.19,25,5.745,2,0,93,41,72,-451347904,1730128817,26,72.5,5.745,20,13-12-2019 02:46
25,56,13,21068.89,25,5.72,2,0,93,31,35.5,-451347662,1730129527,29,47,5.72,20,13-12-2019 02:46
25,45,10,21074.7,25,5.663,2,0,94,30,22.5,-451347406,1730130245,24,36,5.663,20,13-12-2019 02:46
25,29,10,21080.29,25,5.58,2,0,95,32,26.5,-451347168,1730130940,15,36,5.58,20,13-12-2019 02:46
25,13,10,21085.82,25,5.549,2,0,95,34,30.5,-451346930,1730131628,7,36,5.549,20,13-12-2019 02:46
25,0,10,21091.25,25,5.513,2,0,97,36,33.5,-451346693,1730132299,0,36,5.513,20,13-12-2019 02:46
25,0,10,21096.79,25,5.484,2,0,97,38,33.5,-451346451,1730132985,0,36,5.484,20,13-12-2019 02:46
25,0,10,21102.2,25,5.483,2,0,96,39,33.5,-451346210,1730133653,0,36,5.483,20,13-12-2019 02:46
25,0,10,21107.66,25,5.53,2,0,96,41,33.5,-451345961,1730134323,0,36,5.53,20,13-12-2019 02:46
